uuid,company_name,permalink,website,linkedin,facebook,twitter,phone_number,contact_email,short_description,description,locations,location_groups,hq_postal_code,company_type,operating_status,ipo_status,founded_on,exited_on,closed_on,categories,category_groups,num_employees_enum,funding_total,funding_total_usd,equity_funding_total,equity_funding_total_usd,last_funding_total,last_funding_total_usd,last_equity_funding_total,last_equity_funding_total_usd,last_funding_type,last_equity_funding_type,funding_stage,num_funding_rounds,last_funding_at,num_investors,num_lead_investors,investors,investor_type,investor_stage,num_portfolio_organizations,num_investments_funding_rounds,num_lead_investments,num_diversity_spotlight_investments,num_exits,num_exits_ipo,num_founders,founders,diversity_spotlights,num_acquisitions,acquisition_status,acquisition_identifier,acquirer_identifier,acquisition_announced_on,acquisition_price,acquisition_price_usd,acquisition_type,acquisition_terms,went_public_on,delisted_on,ipo_amount_raised,ipo_amount_raised_usd,ipo_valuation,ipo_valuation_usd,stock_symbol,stock_exchange_symbol,rank_org,rank_org_company,rank_org_school,rank_delta_d7,rank_delta_d30,rank_delta_d90,revenue_range,num_contacts,num_private_contacts,contact_job_departments,num_articles,num_event_appearances,num_org_similarities,num_sub_organizations,last_key_employee_change_date,last_layoff_date,semrush_visits_latest_month,semrush_visits_latest_6_months_avg,semrush_visits_mom_pct,semrush_global_rank,semrush_global_rank_mom,semrush_global_rank_mom_pct,semrush_bounce_rate,semrush_bounce_rate_mom_pct,semrush_visit_duration,semrush_visit_duration_mom_pct,semrush_visit_pageviews,semrush_visit_pageview_mom_pct,builtwith_num_technologies_used,siftery_num_products,apptopia_total_apps,apptopia_total_downloads,ipqwery_num_patent_granted,ipqwery_num_trademark_registered,ipqwery_popular_patent_category,ipqwery_popular_trademark_class,aberdeen_site_it_spend,aberdeen_site_it_spend_usd,privco_valuation_range,privco_valuation_timestamp,num_private_notes,private_tags,xrm_deal_stages,num_xrm_deals,num_xrm_accounts,xrm_account_owners,xrm_account_types,program_type,program_application_deadline,program_duration,school_type,school_program,num_enrollments,school_method,num_founder_alumni,num_alumni,hub_tags,job_posting_link_source,growth_insight_confidence,@dropdown
5d2b543c-74df-20ce-b615-625cc8e0e991,Aspect Biosystems,aspect-biosystems,http://www.aspectbiosystems.com,https://www.linkedin.com/company/aspect-biosystems,,https://x.com/aspectbiosys,604-263-0502,info@aspectbiosystems.com,Biotech company developing bioprinted tissue therapeutics to transform how we treat disease.,"Aspect Biosystems is a biotechnology company developing bioprinted tissue therapeutics to transform how we treat disease. By combining its proprietary microfluidic 3D bioprinting technology, therapeutic cells, and materials science, Aspect is creating a pipeline of allogeneic cell-based tissue therapeutics to replace or repair damaged organ functions. The company is also partnering with leading researchers and industry innovators worldwide to tackle the biggest challenges in regenerative medicine.",Vancouver; British Columbia; Canada; North America,,V6P6P2,for_profit,active,private,2013-11-19,,,Artificial Intelligence (AI); Biotechnology; Life Science,Artificial Intelligence (AI); Biotechnology; Data and Analytics; Science and Engineering; Software,c_00101_00250,196067874,196067874,136000000,136000000,115000000,115000000,115000000,115000000,series_b,series_b,early_stage_venture,15,2025-01-08,25,10,Radical Ventures; Government of Canada; Novo Nordisk; Dimension Capital; Pangaea Ventures,,,,,,,,,4,Konrad Walus; Sam Wadsworth; Simon Beyer; Tamer Mohamed,,,,,,,,,,,,,,,,,,,4780,3979,,-0.3,6.4,6.8,r_00010000,29,,engineering; human_resources; information_technology; legal; management; medical_science; operations,70,,13,,2025-01-09,,2428,2241,1.43579235,4461106,-2653268,-0.3442543358,0.3699,1.968561585,59,-0.5006675567,2.1652,-0.3912087912,43,15,,,26,,b29,,619225,619225,,,,,,,,,,,,,,,,,,,,,,
51609ff7-aa32-d39e-c20a-d47523f10744,Kepler Communications,kepler-communications,https://kepler.space,https://www.linkedin.com/company/kepler-communications-inc-/?originalSubdomain=in,https://www.facebook.com/KeplerCommunications,https://x.com/KeplerComms,+1 437-(537-5371),info@kepler.space,Kepler Communications is a satellite communications company.,"Kepler Communications is a satellite communications company that is working towards establishing an in-space telecommunications network for space-borne assets. Put simply, we are building cell phone towers in space. This infrastructure will resolve the problem of intermittent connectivity for non-geostationary satellites, will open new business opportunities that necessitate real-time connectivity to satellites, and will reduce reliance on costly and difficult to deploy ground infrastructure.

The company is currently developing technologies and delivering services that solved terrestrial connectivity needs, offering terrestrial wideband and soon-to-be narrowband connectivity services for IoT applications.

With Kepler's first service, named Global Data ServiceTM, they have been able to pack more Mbps into a nanosatellite than anybody else ever before. This wideband service delivers a store-and-forward type of solution for companies needing to move large quantities of delay-tolerant data from regions where connectivity is limited or non-existent. It is designed to transfer 100s of GBs of data monthly between remote locations and company headquarters or the internet. This service is available today for trials.

Kepler is also developing a satellite service for Internet of Things devices – called everywhereIoTTM. A low-power, low-cost, bi-directional narrowband satellite service that will allow to connect assets all around the globe (at sea, land and even in the poles). With two satellites already in orbit, and a third scheduled for launch later in 2019, the company is currently preparing the deployment of its first LEO constellation for 2020.",Toronto; Ontario; Canada; North America,Great Lakes,,for_profit,active,private,2015-01-01,,,Satellite Communication; Telecommunications,Hardware,c_00101_00250,177060177,177060177,173126205,173126205,92000000,92000000,92000000,92000000,series_c,series_c,late_stage_venture,11,2023-04-13,26,5,Plug and Play; Tribe Capital; Techstars; Business Development Bank of Canada; Liquid 2 Ventures,,,,,,,,,6,Jeffrey R Osborne; Mark Michael; Mina Mitry; Samer Bishay; Shelly Rao; Wen Cheng Chong,,,,,,,,,,,,,,,,,,,1590,1265,,-0.4,-2.3,6.2,r_00010000,97,,engineering; human_resources; information_technology; management; marketing; operations,116,,55,,2025-10-27,,11745,5981.666667,0.2367081448,1568488,-431936,-0.1800196884,0.6954,-0.2737527115,198,-0.03757225434,2.2598,0.07301363215,54,19,,,1,2,h04,c38,1504616,1504616,,,,,,,,,,,,,,,,,,,,,,
a585343f-67a8-59cf-bfbd-9a85f9e16dad,Tenstorrent,tenstorrent,http://tenstorrent.com,https://www.linkedin.com/company/tenstorrent-inc.,,https://x.com/tenstorrent,,info@tenstorrent.com,Tenstorrent develops AI hardware and software solutions for data processing and machine learning application.,Tenstorrent designs and manufactures AI hardware and software for data processing and machine learning tasks. It provides solutions for computational performance. Its products are used in various applications within the technology sector. Tenstorrent serves developers and researchers in the field of artificial intelligence.,Toronto; Ontario; Canada; North America,Great Lakes,M3C 3E5,for_profit,active,private,2016-03-01,,,AI Infrastructure; Application Specific Integrated Circuit (ASIC); Artificial Intelligence (AI); Electronics; Machine Learning; Semiconductor,Artificial Intelligence (AI); Consumer Electronics; Data and Analytics; Hardware; Science and Engineering; Software,c_00501_01000,1027549999,1027549999,1027549999,1027549999,693000000,693000000,693000000,693000000,series_d,series_d,late_stage_venture,8,2024-12-02,26,7,Eclipse Ventures; Plug and Play; Fidelity; Export Development Canada; LG Electronics,,,,,,,,,3,Ivan Hamer; Ljubisa Bajic; Milos Trajkovic,,1,made_acquisitions,,,,,,,,,,,,,,,,6224,5238,,-0.4,-1.5,0.5,r_00001000,269,,engineering; finance; human_resources; information_technology; legal; management; medical_science; operations; sales,249,,12,,2023-03-21,2025-12-09,46005,42518.83333,-0.5058684483,574880,297593,0.6476861434,0.7195,-0.1700616457,221,0.02652519894,1.6556,0.2567902537,49,14,,,,,,,6155924,6155924,,,,,,,,,,,,,,,,,,,unicorn,,,
95865560-c573-4dcd-8ec1-37654b2253ef,Eli,eli,https://eli.health,https://www.linkedin.com/company/elihealth,https://www.facebook.com/elidothealth,https://x.com/elidothealth,,hello@eli.health,"Eli is building the real-time interface to the human body, starting with Hormometer™—the world's first instant hormone monitoring system","Eli Health is building the real-time interface to the human body, making it possible to improve daily and lifelong health through instant access to essential biological signals.

Its flagship product, the Hormometer™, is the world’s first instant hormone monitoring system—delivering results from a saliva sample to your phone in minutes. No more snapshots, just a live feed.

Hormones govern how we feel, function, perform, and age. Yet 60% of adults will experience hormone-related symptoms, and 1 in 3 are affected by cortisol dysregulation. Until now, real-time hormone tracking hasn’t existed.

That changes with Eli.

Our goal was simple: make hormone monitoring as easy as brushing your teeth and as affordable as a daily coffee—something anyone could do, every day. The path, however, was anything but. After over five years of R&D and 12+ patent-pending innovations, our multidisciplinary team made that vision a reality.

In 2025, the Hormometer™ was awarded CES Best of Innovation in Digital Health, recognized as a category-defining breakthrough. Just as the thermometer and glucometer transformed everyday care, Eli marks the next evolution in data-driven health.

Apply for early access or to join our team: www.eli.health",Montréal; Quebec; Canada; North America,,,for_profit,active,private,2019-07-01,,,Health Care; Personal Health; Women's,Community and Lifestyle; Health Care,c_00011_00050,19182973,19182973,17657083,17657083,17000000,12437083,17000000,12437083,series_a,series_a,early_stage_venture,5,2025-06-10,26,5,Techstars; Business Development Bank of Canada; Flybridge; Garage Capital; Cake Ventures,,,,,,,,,2,Marina Rivas; Thomas Cortina,,,,,,,,,,,,,,,,,,,9211,7891,,-0.4,-1.4,6.1,r_00001000,5,,engineering; medical_science; operations,10,,6,,2025-06-10,,23373,89099.83333,-0.89097448,943101,770864,4.475600481,0.6919,-0.2300244825,552,0.2266666667,2.77,1.027076473,19,,,,1,,g01,c9,126636,126636,,,,,,,,,,,,,,,,,,,,,,
b96ed144-742a-433a-8067-a5a52694e31a,Keep,keep-technologies-e31a,https://www.trykeep.com,https://www.linkedin.com/company/trykeep,https://www.facebook.com/KeepSavingApp,https://x.com/Keep_Card,+1-866-460-5337,support@trykeep.com,"Keep is a financial platform for businesses, offering credit cards, expense management, multi-currency accounts, and capital solutions.","Keep offers an all-in-one corporate credit card and chequing account tailored for small and medium-sized businesses. The platform simplifies financial management by integrating spending, banking, and sales operations into a single system. Keep provides cashback rewards and reduced wire transfer fees, enhancing the financial efficiency of its users. This service aims to streamline the financial processes that SMBs encounter, making it easier for them to manage their cash flow and expenses. By focusing on the unique needs of these businesses, Keep helps improve their overall financial operations.",Toronto; Ontario; Canada; North America,Great Lakes,M5T 1A5,for_profit,active,private,2021-01-01,,,Finance; Financial Services; FinTech,Financial Services,c_00101_00250,88323152,88323152,34401153,34401153,75000000,53921999,33000000,23725679,debt_financing,series_a,early_stage_venture,4,2025-05-20,26,2,Tribe Capital; Liquid 2 Ventures; Pareto Holdings; CoVenture; Rebel Fund,,,,,,,,,2,Helson Taveras; Oliver Takach,,,,,,,,,,,,,,,,,,,15282,13429,,,-0.2,-1.3,,26,,engineering; finance; human_resources; management; operations; pro_services; product; sales,6,,98,,,,53298,60295.33333,0.3820927444,515686,-199295,-0.2555431036,0.4894,-0.03267850397,483,-0.2346570397,6.6872,-0.1563631759,64,,,,,1,,c3,1401132,1401132,,,,,,,,,,,,,,,,,,,,,,
ec9926dc-6365-4dae-b8c7-ea895a97d3f9,Wyvern,wyvern-d3f9,https://www.wyvern.space/,https://www.linkedin.com/company/wyvern-space/,https://www.facebook.com/WyvernSpace,https://x.com/WyvernSpace,587-771-1284,info@wyvern.space,The highest resolution hyperspectral imagery of Earth from space.,"Wyvern was created to unlock the secrets of the electromagnetic spectrum by providing groundbreaking access to high-resolution and quality imagery. The hyperspectral sensors on our Dragonette satellites will capture data in many narrow spectral bands, allowing for the identification of unique chemical and physical properties of the Earth's surface. This makes Wyvern's hyperspectral imagery data an extremely valuable tool for a wide range of site monitoring, mapping and geospatial intelligence (GEOINT) use-case applications.",Edmonton; Alberta; Canada; North America,,T6G2L7,for_profit,active,private,2018-03-01,,,Aerospace; Big Data; Geospatial,Data and Analytics; Navigation and Mapping; Science and Engineering,c_00011_00050,18581362,18581362,15250000,15250000,6000000,6000000,6000000,6000000,series_unknown,series_unknown,,8,2024-10-17,26,5,Gaingels; Y Combinator; Uncork Capital; Liquid 2 Ventures; Karman Ventures,,,,,,,,,4,Callie Lissinna; Chris Robson; Kristen Cote; Kurtis Broda,,,,,,,,,,,,,,,,,,,18549,16430,,,3.1,0.7,r_00001000,20,,engineering; human_resources; information_technology; management; medical_science; product,9,,,,,,2100,2935,0.08813982522,4781797,-270309,-0.07855684574,0.4433,-0.09141414141,217,0.2,2.4729,0.5296798698,22,,,,1,,b64,,83270,83270,,,,,,,,,,,,,,,,,,,,,,
1cd3926a-a005-4046-bbbd-37bfb90e7ce7,Infrared Finance,infrared-finance,https://infrared.finance,,,https://x.com/infraredfinance,,,Infrared Finance is a proof-of-liquidity protocol that enables liquidity staking within the Berachain ecosystem using Proof-of-Liquidity.,Infrared Finance is a proof-of-liquidity protocol that enables liquidity staking within the Berachain ecosystem using Proof-of-Liquidity (PoL).,North York; Ontario; Canada; North America,Great Lakes,,for_profit,active,private,2023-01-01,,,Blockchain; Cryptocurrency; Finance,Blockchain and Cryptocurrency; Financial Services; Other; Payments; Software,c_00011_00050,19000000,19000000,19000000,19000000,14000000,14000000,14000000,14000000,series_a,series_a,early_stage_venture,3,2025-03-04,26,3,Tribe Capital; YZi Labs; Hack VC; Framework Ventures; dao5,,,,,,,,,1,Raito Bear,,,,,,,,,,,,,,,,,,,20085,17872,,-0.3,2.2,4.4,r_00010000,,,,11,,14,,,,10294,37050,-0.4074199905,1729412,343346,0.4242862368,0.4933,0.03724867725,186,-0.1666666667,3.3393,0.06954269481,33,,,,,,,,1055675,1055675,,,,,,,,,,,,,,,,,,,,,TRUE,
aef2465a-09e7-4bd9-92a6-f024217e032f,Moku,moku-032f,https://hq.moku.gg,https://www.linkedin.com/company/mokuhq,,,,,"Moku is a web3 gaming platform that enables players connects to gaming guilds, NFT casting pages, game strategy communities, and more.","Moku is a web3 gaming platform that enables players connect to gaming guilds, NFT casting pages, game strategy communities, and more.",Toronto; Ontario; Canada; North America,Great Lakes,,for_profit,active,private,2021-01-01,,,Blockchain; Gaming; Web3,Blockchain and Cryptocurrency; Gaming; Internet Services; Other,c_00011_00050,5350000,5350000,5350000,5350000,5350000,5350000,5350000,5350000,seed,seed,seed,1,2024-09-09,26,2,Sky Mavis; A16Z GAMES Speedrun; Bankless Ventures; Framework Ventures; Arca,,,,,,,,,3,Akhil Jindal; Bruce Wasicsko; Hantao Yuan,,,,,,,,,,,,,,,,,,,43434,39707,,-0.1,1.2,4,,5,,management; marketing,,,,,,,,,,,,,,,,,,,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ffbacfbb-4c76-4634-81c5-ad99974595bc,Frenter,frenter,https://frenter.com,https://www.linkedin.com/company/frenter-com-inc,https://www.facebook.com/frenter.inc,https://x.com/joinfrenter,,hi@frenter.com,Data Intelligence for Construction Ops,"Frenter is an all-in-one platform providing a comprehensive technical infrastructure for the rental industry. With Frenter, rental businesses have access to a suite of tools that allow them to make data-driven decisions, reduce risk, and have real-time insights into their business. Companies can use Frenter to monitor their equipment in real time in even the most remote areas, using cellular and satellite GPS, and receive real-time data on equipment usage and health.",Halifax; Nova Scotia; Canada; North America,,B3J 2L4,for_profit,closed,private,2020-09-01,,[object Object],B2B; Big Data; Information Services; Rental; SaaS,Commerce and Shopping; Data and Analytics; Information Technology; Other; Software,c_00001_00010,2721342,2721342,2721342,2721342,895000,895000,895000,895000,seed,seed,seed,7,2023-09-14,26,4,Gaingels; LAUNCH; 1517 Fund; Creative Destruction Lab (CDL); Soma Capital,,,,,,,,,1,Zachary Laberge,,2,made_acquisitions,,,,,,,,,,,,,,,,66211,61238,,0.2,-0.4,-0.5,r_00001000,3,,,21,,,,,,39,,,25617487,,,1,,,,1,,20,,,,,2,,c42,206351,206351,,,,,,,,,,,,,,,,,,,,,,
0cb64635-8958-4207-8928-3dc69852bedd,Ledn,ledn,https://ledn.io/,https://www.linkedin.com/company/ledn-inc/,https://www.facebook.com/Ledn.io/,https://x.com/hodlwithLedn,,support@ledn.io,Ledn builds financial products with a mission to help more people save in digital assets,"Ledn builds financial products with a mission to help more people save in digital assets. Ledn’s suite of products consists of Borrow - A bitcoin-backed loan which allows customers to access dollars without selling their bitcoin, B2X - Allowing clients to instantly double their bitcoin holdings through the use of a Ledn loan and Save - A bitcoin and USDC savings account that pays interest on bitcoin or USDC with no minimums. For more information visit ledn.io.",Toronto; Ontario; Canada; North America,Great Lakes,M5V 3M2,for_profit,active,private,2018-08-03,,,Financial Services; FinTech,Financial Services,c_00051_00100,203877523,203877523,103079846,103079846,,,,,corporate_round,corporate_round,,9,2025-11-18,27,8,Coinbase Ventures; CMT Digital; Tether; FJ Labs; Sygnum,,,,,,,,,2,Adam Reeds; Mauricio Di Bartolomeo,,1,made_acquisitions,,,,,,,,,,,,,,,,7635,6485,,1.8,-0.2,-3.4,r_00050000,35,,engineering; finance; human_resources; management; marketing; operations; sales,112,1,113,,,2022-11-29,328407,229905.8333,0.210400227,124860,-17522,-0.1230633086,0.7824,0.006043461489,506,0.5911949686,1.9662,0.09391343051,20,,1,15,,,,,367255,367255,,,,,,,,,,,,,,,,,,,emerging_unicorn,,,
8ae2c923-14ba-5ebe-8774-d2b7146b3183,Certn,certn,http://www.certn.co,https://www.linkedin.com/company/certn,https://www.facebook.com/certn.co/,https://x.com/certn,+1 844-987-0690,info@certn.co,Certn provides AI background screening solutions for recruiters and businesses.,"Certn is a risk management tools for employers, landlords and property management firms. Certn is a fast, simple, comprehensive solution for applicant screening backed by great customer service.  Services include criminal record checks, drivers abstracts, identity verification, employment & education verification, and reference checks.  Certn also offers its proprietary Softcheck which scans over 100,000 databases for negative news, watchlists, SEC violations, provincial security violations, across the globe and returns results in minutes.",Victoria; British Columbia; Canada; North America,,V8V 3K5,for_profit,active,private,2016-10-16,,,Artificial Intelligence (AI); Big Data; Information Services; Information Technology; Internet; Software,Artificial Intelligence (AI); Data and Analytics; Information Technology; Internet Services; Science and Engineering; Software,c_00251_00500,252920348,252920348,252920348,252920348,30000000,30000000,30000000,30000000,series_unknown,series_unknown,,9,2025-02-18,27,7,B Capital; Gaingels; Tribe Capital; Inovia Capital; Business Development Bank of Canada,,,,,,,,,3,Andrew McLeod; Evan Dalton; Owen Madrick,,3,made_acquisitions,,,,,,,,,,,,,,,,14034,12288,,0.2,-0.4,0.1,r_00050000,155,,engineering; finance; human_resources; information_technology; management; marketing; medical_science; operations; pro_services; product; sales,57,1,16,,2025-01-01,,224332,249597.3333,-0.08648078544,169919,15565,0.1008396284,0.4125,-0.2004264392,653,0.2160148976,4.8504,0.05756148613,103,41,,,,,,,6698496,6698496,,,,,,,,,,,,,,,,,,,,,,
